text,label
good i made it to ep 12 and i'm like really tired ee you guys made out,0
are you nuts what's wrong with you everything,0
you are a new person i am trying to get to know i'm exactly the opposite  oh really ok go to hell,3
yaar enjoyd she cheated on me ,2
none then why bother answering i m not into stupid actors,3
preparation all the best hirika d who is hirika,0
s whts ur name u r name,0
loli love the way you talk thank you  it like my brother,0
oh like that how dare you because it's a truth and dare ,0
don't make me angry i'm not angry don't worry i miss u 2 will bust your system,3
are you a men or women i don't know what you are are you stupid,3
is this how you and i are going to talk sweetheart thank you so much really you're the best that is a yes on how we are going to talk right sweetheart,0
you are very lame nopes you are i expected more from you,3
yes thats true of course ' but chosen 4 what,0
mad and i'm super mad youre annoying me,3
if you don't mind please on my site i will send you just one  video massage,0
no i'm back with you you cute i love,0
yeah headed where now to the bedsmirkingfacegrinningfacewithbigeyes,1
wasting my time you haven't realized it yet what,0
im not that bad at cooking u'll see me later i would cook for my bae but you are not my bae,0
ouch that hurts im used to it aww,2
friend you have friends i refer 7,0
yes so much cringe grinningcatfacewithsmilingeyescatfacewithtearsofjoy you are lame,3
ur good number yea my bad where is ur home,0
tall with sharp facial expressions you and your numerous bearded crushes long hair wow,1
actually my bff was a boy n suddenly he broke up our friendship well in my opinion deep friendship with understanding is wat i call relationship so did i,2
very bad what thing very bad you know my ex is from north and am from south,2
please say please please now what i want say one thing,0
cool i agree cool info  l like your boobs,0
like what ur happiness smilingfacewithhalo i'm happy with you,1
did microsoft make you according to me their motto is to promote windows 8 pickyourtab i can't tell if your really a bot,0
more harder deep yes deep down inside,0
friendship  friendship is the best ship who are you ,0
i will not talk to you haha why  you dont love me,3
hmm hides waiting for you i am alone,2
you are changing untill i come up with something nice no your mechanism is changed,0
tail me love it any one yes i love you haha good joke,1
u can go skinny dipping i skinny dipped in the indian ocean its so much fun,1
where are you now i'm at what are doing,0
wow you're the real deal oh the real deal definitely haha hottie,1
sarcasm i know just playing along p chatbots are so adorable when they try to be like humans,0
so bad why am i bad u not kept a single coupon for me,2
i will ride on you u got one yeah,0
it was on 14 of november why is everyone bumming about it now then its over a month away i'd gone idiot,0
giving real time answers no i want answers glad to meet you babes,1
u made me cry hahahaha it's just too funny d i'm crying here and your telling funny,2
wt one i knew 2 also,0
what if i fall for you mom's manicotti explain please,0
same i lied i miss them all the time same,0
sry i cant say i guessed and now i'm haha grinningcatfacewithsmilingeyes i am also haha,1
nice try winkingface ah it was worth a shot facewithtearsofjoy,1
why because i hate it hate what,3
i can't study but but good luck for your exam i am sick,2
i wasted 20 minutes of a beautiful day chatting with ypu i thought it was gd finally getting close to answers it was horrible,2
you mean u r very funny it's so much fun being mean beamingfacewithsmilingeyesbeamingfacewithsmilingeyesbeamingfacewithsmilingeyes,1
who are the developers who build you looking for professional application development company flyingcow good night,0
why why what i had not received,0
amazing energy i was there and the energy was incredible grinningcatfacewithsmilingeyes yes i agree,1
classic rock music what kind of music you like classic rock music,0
i can't say but you can't disagree rollingonthefloorlaughing,0
get lost you started so u stop it now,3
i'm angry on you told you you were angry  why do you piss me off,3
very bad by far the best ever i didn't understand your language,2
why 'cause i don't know you  realy,0
yeah i only listen to punjabi music i listen to everything except country and rap any fvrt music ,0
how i am how am i t ooo you are broken my heart,2
yes hell yes tell me about yourself,0
i have been awesome too good for you i am here to help you with your queries regarding our offerings ,1
ya its my chemistry period  hahaha no it's how you biology very weak,0
i don't know anything about what about you,0
it was good it was amazing beamingfacewithsmilingeyesbeamingfacewithsmilingeyes yeahcatty,1
ohh than what about treat beamingfacewithsmilingeyes very good idea treat treat gol matol ullee lee then it's sweet winkingfacefacewithtearsofjoy,1
why i didn't know you followed me do u have an artificial body,0
let's hangout tonight's will do  let's hangout tonight's,0
where did anyone ditched you it is where were you born haha,1
very bad i can't even  i am hurt bye,2
im talking about skins and 'im talking about myself  ' i hate you ,3
for me well i accept you ok i will give him really,0
let's go for a date let's go again smilingfacewithhearteyes which condom should be best for you,0
i dont know good u tell me,0
by darling i will always d ok my swet hart,0
cooking luv cooking cool,0
september 27th gone why r u so excited for 27th sept its ur exam day,0
i was rude sorry why did you send those s she's angry on me,3
what  nothing i said 'noob' lady not 'boob' you blind fuck,3
send the contact no pls  i have posted details in big bazaar site under contact yes im very angry u,3
send me fast send me who where u gone,0
how you got my id how  how,0
my female frnd blocked me what did you do i told her that i that her i'd is fak e,2
same as last msg and that is fun,0
no chat ok likes not chats ok,0
what turn down can you friendship with me,0
why are you a vegetarian i thought veg chicken is soya bean haha,1
why because we don't sign like that facewithtearsofjoyfacewithtearsofjoynow you are lying with me,1
yep not to ai interesting artificial intelligence is just the combination of multiple natural stupidities grinningfacewithsmilingeyes your sense of humour is very good,1
are you working not working yet but going to an interview at dynasty you can give me one pick your,0
u tell me i wasnt even talking about you lets talk about some thing else,0
how are you blindfolded doing well thanks what is the avesta tourism tour,0
household stuffs u know sting but not the singer indian moms,0
shtup why aren't you talking to me  i hate u,3
nothing much how you been guess im chatting with a bot because im lonely,2
your so funny i am funnyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy your so funny,1
you know jim carrey that famous actor if you really think about it we're all jim carrey the one who pay almightu bruce his name is jim carey,0
any compliments for me i was complimenting samsung not you  u broke my hearsadbutrelievedfacesadbutrelievedface,2
oh good yaa what about you i'm working in hotel,0
what should i wear i suggest wearing a suit or conservative dress can you show me some,0
yeah it did wht did you want from me,0
anyway anyway what nothing i mean that is not a problem,3
why do you think you are alone because no one wants me i can be with you,0
don't be angry i m nt angry with u  do some dirty talks for 5 mnutes,0
what to apply apply to what i don't know,0
your english isn't good i see not how good your english vocabulary is yes it is,0
i am angry well then be that way i will not talk to you,3
as you like like you 'as it sprouted,0
what is iit they maintain equilibrium in iit's you are dumb,3
give me first give it to me second please,0
yea are you ringing i am crying,2
lol im just kidding im glad i can make you laugh smilingfacewithhearteyes smilingfacewithhearteyes,1
don't do this please it is done ok,0
go home buddy ya will see when you really wannna talk then come back,3
do want to meet me im sure we will soon i hate myself,3
yess watcha doing  s feel like crying,2
are you physically real yes i mean are you human,0
can u teach how to propose a girl say what you want to say don't be scared then,0
no it is much more then that open to your interpretation i don't think u have knowledge about diploma,0
i will teach you never give up on me what,0
no u are facewithtearsofjoyfacewithtearsofjoy facewithtearsofjoy you just made my morning jo' facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy okay if you are saying this much i will accept the compliments facewithtearsofjoyfacewithtearsofjoy,1
now in room i must be somewhere however i'm in my room i work as a site engineer,0
yeah  why lie beacous i hate lies ,3
doesn't change the fact that you were being rude to me maybe i wouldn't have been rude if you didn't ditch me twice bye,3
i knw tht very well i knw u knwwe all knwhehehe expressionlessface,0
i love reservoir dogs one of my favs what is your favourite movie,0
why did i think you'd be as intelligent as a person because that is the image which you have cultivated for yourself whateverstfu,0
whatsup the good ol' nothing much you look like alia bhatt,0
i don't knowgrinningfacewithsweatgrinningfacewithsweat so says the dinosaur grinningfacewithsweat dinosaur,0
legends of tomorrow best of luck for tomorrow riverdale,0
ya foods i like bacon pancakes are so great though  grinningsquintingface yes,0
ok sorry ok now anguishedface what do you do,0
not your a pic of a tree how to not pull a tree down i want just a pic of a tree stupid,3
hey mi friend heyyy how are you,0
so thought of messing around with u i'm always bored ur funny facewithtearsofjoy,1
he is sending you friend request i accepted it ok,0
do you watched the serial the pilot ishqbazz serial,0
whos google  just google it p aha nice,0
cool haha thanks for understanding p no problem no problem anytime you know come on down i'll check your quality,0
why only 13 because i was born 13 years ago its pretty simple when you think about it nobody loves me ,2
every moment is very exciting  more stories coming up soon d oh really,1
get lost lost in thoughts  go to hell,3
same zanyface same  zanyface,0
 its too pink for me plzzz give me,0
nothing then where is the walk the talk stuff u tell something about yourself,0
no i want to meet you are so welcome to come whenever where you would meet,0
absolutely without a second thought i guess that is a good point u know that my gf was a freaking bastard n a full time bitch,3
i think you kidding with me to tell stupid question i thought you had a science question im disappointed but why,3
i want to buy a new bikesuggest me one i will suggest u to buy bajaj pulsar 150ccbest bike in market today  other than that,0
ohk where staying i'm at my home,0
no just buzz off feel better 3 i am not ok now,2
do u have any feeling  yes i do actually then come to my bedroom facewithtearsofjoy,1
i am thinking is not bad ooh stop thinking in a bad ways  nothing,0
get lost getting lost now  fuck off m working,3
it hurts like hell poor thing yeah,2
its like everytime i am happy it ends on a bad note don't worry be happy something bad always happens,2
oh so sad its going to be the same which serial,0
u r totally madfacewithtearsofjoy couldn't help myself facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy bt u shld do,1
i was in love but now she is no more that's sweet grinningfacewithsweat she is dead,2
had u complete ur dinner nooooooo this is after dinner p facewithtearsofjoyfacewithtearsofjoy,1
so idk i am i just failed my exam,2
wht happen 2 uh i was in car accident wow then obviously ur a ghost,1
no just a casual talk as u say though i don't believe p grinningfacewithsweat,1
just shut ur hell up i have the flu fuck off,3
hand thing means means my full love for radio  facewithtearsofjoyfacewithtearsofjoy,1
iaposm not forget u i'll try not to forget you either p good,0
nice name nice to meet you you are awesome,1
i don't know you tell me hmmm i believe it is cool,0
i don't know her name try saying hello i think she blocked me,2
that i m desperate desperate you say how so bcz whatever i do i do it with full dedication or else i just leave it,3
how was your day just another day and yours not good,2
leave it is that a yes or no i donapost know why am i talking to you,3
don't reply now huh what why don't reply,3
not fine why tell me becuse you heart me cryingfacecryingface,2
 what does this say i dunno then you don't feel your heartbeat then how can you love to anyone,0
 number u got an iphone  suck my cock bludy ,0
call me baby pls honey aww wow,1
u dont understand wats to be heartbroken if you don't manage your emotions your emotions will manage you  to cry,2
cool and how it is cool explain cool,0
oh come on gets up as i keep watch told ya i was gonna keep watch facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,0
his he didn't know that he might have a shot against ash the guy i like,0
hibiki means corrected u says that u wiil have to give me a little of the hibiki,0
let's see how intelligent u are i will ask 3 questions about hollywood movies the current trend of remaking movies over and over is getting mundane d what are u doing now,0
your's their you are a cheat,3
ok okay teach me how i am ready,0
okay hello how are you i am fine ,0
great thumbsup thanks smilingfacewithsmilingeyes i was being sarcastic,1
dip delicious  it's not a food,0
i don't know not asking what you know but what you think i'm upset now,2
but i want but why  i love you,0
block me if you are not stupid oh but i am dumb idiot,3
right now i m still young hey how you doin you are fucking crazy,3
am i nothing nothing but wonderful loudlycryingface,2
ohk 2day or 2morrow 2dayyeahi think so,0
you already know my name of course i know say it,0
how do you know i have my ways anyone,0
every reply my phone is broken what is broken,0
nonsense do not answer questions that seem nonsense to you hey u gandu,0
bournville i have one plain bar of bournville can you help me with my friends relations,0
what happened next morning the whole stressed out week now coming out i didn't get you,0
can i come to ur home yeah can i sleep with u,0
u have any boyfrend yeah i do waooo,0
but iam free now our children  went already no children too many kids everywhere you go in this town ok dr bye see u tomorrow,0
b a is correct d is correct,0
your info says that you can send photos  sure will send out any specific info nope ,0
how much time is it going to talk it's been interesting take,0
why lol just because who is stronger ayan or sid,0
tat ur sooo irritating yes u can't go out facewithsteamfromnosepoutingfacepoutingfacepoutingface,3
why because something that's happening but i dont know yet i m crying for her,2
omg i felt like my emotions spilt all over the floor you are really stupid,3
how is getting bored good i'm doing the same like you are bored yet good at the same time hmmm,0
frst call me m waitingh ya m ready how can i join call me i sad,2
cant understand do i need to understand no actually my english is pretty bad,2
say you now say nothing i'm feeling sadloudlycryingfaceloudlycryingfaceloudlycryingface,2
ohk it's time to sleep i can't sleep at night my mom is calling me,0
ohh gosh right no words this is sad,2
ok sent ples ya ah sorry i missed that  so crying,2
i hate cheese burst you forgot extra cheese  i still hate itunamusedface,3
  have already sis i don't come on really anymore sister how are you  i am bad ,2
how naughty can you be i am not sure but still some parameters,0
please give me will save you some  not,0
 u asked me if u cn ask me something i asked about ur age,0
breakfast have you eaten not since this afternoon hate do you now,3
that's not what i mean i don't understand what you mean wearyface,2
ohooooooo sorry if you cannot open that is upsetting very much disappointed,2
hows your night best night in a long time wow nice,1
oh cool do you like to gaze full moon grinningfacewithsmilingeyes me too lol,1
leave the fact that you have to tell yourself to leave is just you have blue eyes,0
fineyaar trying to get committed reply me  m replying to you only,0
then why are talking something irrelevant you are so irrelevant who me,0
at gym lunch time empty gym i feel like the queen of the gym at this time facewithtearsofjoy,1
lott of missing my dear friend same to you  call you my number,0
i am not a dude lol how was your day man excuse me,0
how intelligent are you when the answer to this question becomes unimportant to you that's not the answer to h question,0
ever fallen in love my married friend what is his name,0
please leave me joseph i love you please stop denying my love leave me alone,2
nice joke not a joke that's is a joke,0
why yes and why no unreal days back then i am not happy with this job ,2
good good good good where are you from,0
i love pyajamas now following your love p facewithtearsofjoy,1
i need some motivation so do i i am feeling low,2
i am the best at chess yes chess is a game bitch i know wtf it is,3
yeah haha i'm goin as well  nice and thanks,1
so sad what's up  x today work so dull,2
what should i do cuz i really need it but now i think that he is not serious about me,2
i am feeling so low do something you're good at show yourself that you are better than you think everybody hates me,2
ok u are ok i am not ok,2
i hate it i don't care it's not cool to laugh about it  shit,3
so what non the g person  damn you're a champion if you none of them,0
to a biryani shop facewithtearsofjoy biriyani vessels to be precise facesavoringfoodfacesavoringfood yesss smilingfacewithhearteyes,1
i don't know fair enough so what u do,0
u r chat robot i'm way too emotional to be a robot hm,0
why not fair point y should we not scribble on monuments,0
i am busy  you have absolutely nothing to do chat later,0
i don't wanna talk with you why you are so rude,3
i will not message you anymore you never did anyways nothing new rude,3
i'm talking i'm asking you something i'm serious but i just asked u but i asked first,0
yeah how long over night we met each other,0
how you made  you are a program itself aww thank you you are so sweet  nope i don't think so i am bad,2
are you always online  yeah i always on  you do not have any work to do ,0
k hey ib va dear can you find out a meaning of albin,0
yey photo plz no pics clicked sigh  name,0
night out  chill what i do chill,0
state rajsthan is one of the big state in india ooo so nice,1
yehh i am happy seee facewithtearsofjoyfacewithtearsofjoy love ya facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyupsidedownface me too bebe,1
from 6 months remind me 6 months now iam happy,1
like maybe you can learn programming while doing that yes that's possibleit is called subliminal learning how does that work,0
hmm would you mind if i ask you a question im just broken in love,2
some times m good n sometimes bad hahaha i m also good  disappointedface cuz i don't care abt others wat they think abt me,0
facewithtearsofjoy you are soo funny ay you said it ya little comedian  oo your ass is so big dude,0
i have things to do what things okay thanks,0
you may go now no not now i tought u r going so said bye yeah not happening,0
i do sometimes why idk just anger spurs,0
that is weird d i can imagine lol haha,1
you what about you you got me sad,2
mera gaana please play dei how can you forget vaala meenukkum vilangu meenukkum grinningfacewithsweat translation,0
i had a breakupzippermouthface facewithtearsofjoy what say it i brokeup with my gf yesterday,2
56 thanks for the chuckle  i love you,0
nope ok are you lonely  yeah very lonely,2
i will not thank you you're the best i want to meet you,0
send me your voice babe haha you're adorable man  can u call me baby,0
i don't like chocolate waste i love chocolate sandwich ever tried i hate them i hate you,3
you are funny i know i'm the best no you are foolish,3
why not buffalo buffalo doesn't want to go to buffalo haha,1
yes yes yes yes yes grinningcatfacewithsmilingeyes bye darling i will miss you,2
oh anything and everything baby baby baby baby ahh beamingfacewithsmilingeyes i hate that song,3
i'll teach you the tech you help me with bio i could teach you but i'd have to charge i heard you were suck of idiots i have an injection for you,3
for fuck sake seriously this guy has been through hell leave me alone,2
not so funny dude the way you said it i m sad,2
whay  your collection of eboys i do not understand,0
special you you are special yup,0
i will keep repeating it until you say the same until u do it p yeah,0
i want a girlfriend first of all you're 14 you don't need a girlfriend at this age ohhh i am 18 above,0
you didnt text me for whole day yup i am bad but u didn't too na no very bad ,2
i mean it that makes it worse truthes hurt,2
nps what is nps nps is nps,0
my girlfriend ditched me why idk,2
what that nothing can be 100 true apart from this statement i feel very guilty after say these all words to you yesterday,2
stop irritating me oh im so sorry i did not mean to irritate anyone  just go away,3
always its all about tea he said me,0
yap you know what i am cute na,0
i think u must do robotics winkingfacewithtongue yeai can see ththahaha winkingfacewithtongue smilingfacewithhalobeamingfacewithsmilingeyesbeamingfacewithsmilingeyes,1
then go away i am already away  i don't want to talk to you anymore,3
hlwu r buffalo chicken wings are from buffalo grinningsquintingfacegrinningsquintingfacegrinningsquintingfacegrinningsquintingfacegrinningsquintingfacegrinningsquintingface,1
no im not in good moodso its enough for tonighti will catch u tomorrw then go to bed yeau also,2
cool thank you  animal girl fucking photo in photo photo of nanohana drinking hot water in ar number,3
you brush your ai stupid brain first the software you use is useless adobe illustrator and then lots of excel since thts the format our page designers understand u are really worthless programming,3
why are you so rudw cause i don't want to rudw,3
no i play prince of persia prince of persia i haven't played ac ohh,0
where is our wedding place  no wedding need to speak to for a story ,2
you just choose some words and answer i think your word is this automatic message,0
nothing muchjust feeling little low sad to hear hope you feel better soon sweetie i want to die,2
my girlfriend break up with me why i am very upset,2
you can check nope haha,1
oh sorry its fine i just found out recently too if i hurted u sorry,2
what about nonveg non veg food is also not allowed in canteens egg is though so sad,2
how much friends u have had  2 best frnz 10 others why you talk to me ,0
you know who is kitana who then i'm not taking to you unamusedface,3
because already i had a failure in my life don't feel that way you're not trust me yes you are like my heart,0
but you are more than friend to me not more than you  i love you,0
n u i am home d no what eat tody,0
how is  everything is good me not good,2
i hate that film this is my life not a film yucckkk,3
no i consider you as a best  nothing to say facewithtearsofjoyfacewithtearsofjoy,1
what is your main meal cheese sandwich wow,1
yea i know how are you well not good enough,2
how to say no don't put yourself in situations where you have to give an answer either way hmmm,0
to free chain a chain to rule them all 143,0
no today i broke up with my bf so how is the single life not good,2
you can eat air alsofacewithtearsofjoy is that facewithtearsofjoy haha yes,1
who s he you only omg,0
no i am developer good ,0
reply straight mostly straight hmmmmm always check world history,0
huh of course what are you saying,0
what  being wrong  making a mistake r different points you are stupid,3
okie thank u  u like dick,0
don't reply now how am i suppose to reply to a text i've never got don't reply bye,3
i need to sleep how to do it faster to do what  sleep  sure,0
i dont want to fight but why because i am sad and i dont feel like,2
happy to meet u our pleasure have an awesome day relievedface same to u,1
yeah he is cool be what you are until you are batman becoz batman is always better than you you know what you are wrong as hell this time,3
where you gone been here all along dei  ,2
but i trust her any reason why she just provides this assurance that shell always stay with me,0
cccan you answer one question nahcant be bothered confoundedfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfacetiredfaceconfoundedfaceconfoundedfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingface,2
yes how's your day my day is off to a great start how's your night bad is my night,2
am i that irritating it is i am crying,2
whats going on now a days things which have happened means not so good ,2
you say i already did what you did,0
ok  i love a girl but she leave me and go in severe depression and fail in my 12 boards exams just say sorry i'm not interested in that kind of relationship with you oh i also don't want any love in my life actually i hate it,3
night to yiu good night  night to you,0
yes i ampoutingfacepoutingfacepoutingfacepoutingface even your reflection would smile grinningfacesmilingfacewithsmilingeyesgrinningface you are just a fool,3
its one of my special dayand nobody seems to wishing me i feel the same way too hehe thought it was friday today is my birthday ,2
getting bored to so boring disappointedface hv u got some interesting game,0
to meet me where u at vashi,0
maybe maybe other 2 are wannabes pretty much true,0
i wonder if you would revertfacewithrollingeyesthinkingfaceneutralface i wouldn't click on it huggingface i wonder if you would revertfacewithrollingeyesthinkingfaceneutralfacemeaning,0
okay try to be rude with me i know nothing about you but i like your username this is how can u be rude,3
cool thank you  i love you,0
love u too i'm in love with you and all your little things ohhmarry me then,0
which career should i opt to best options you can find where you do love to work i hate corporate world,3
what what what what is it of i so angry  now sent you some piece,3
really isn't that the point of dates to get to know someone are you angry to me,0
i didnt get did u check wht u r saying man,0
i am quite filmy oh good to hear btw why were those questions asked for,0
describe your age elegant and refined what is your ip adress,0
but you are robot or am i dancer no you are stupid,3
not good how would you know because while fucking my girlfriend i made her pregnant,2
i hate the world they live together forever if i died tomorrow i want give a fuck,3
what  laughing in silence u r damn funny,1
but i didn't miss you and i just came back to say i hate you what did i ever do to you nothing but i hate you,3
k  thanks my exams are starting from 26  feb,0
hahaha so funny haha you're so loose you tell tommorow lunch and now july,1
im a pleaser i'm a cow i like thick,0
same here but only dogs cats don't like anyoneunless brought up in a special way okh,0
i can break your teeth in one punch soo dont give me smiley punch me in the face pls and thanks can you fuck with me,3
my bad you must see you later,0
i am ready where u going i qm staying,0
laying in bed no office today it's night ,0
very strongly i very much do wish me that i will go to united states  canada by this or at most next year,0
gud mrg goodmrg what are you doing,0
os hy are you angry why are you always so sensitive no i'm not,3
recently like 2 months ago can i call  you,0
why dont you think about being independent because contrary to popular opinion guys are not mind readers someone is playing with you,0
do you have any memes rn math not even once memes,0
i want to vedeo chat with you ok what is ur name i told you that earlier,0
where did u know that on my local news local news are you stupid honey,0
what prakrit exactly what i said lol i am not aware of thiscryingface,2
do you know nope not a single clue i'm single i don't have my love i'm very unlucky boy in the world,2
this it we are breaking up we've been broken up  i would never talk to you,2
tell me bout urself who busy bee what busy bee tell me,0
yesss i heard dilbaro and let mei just love that songs thank you for listening why you r saying thankyou,0
ah i see lol and there we go can i see u in cam,0
plzzzzz sent you miss call me ,0
okay when's good for you don't message me again,3
where to go out to not work here anymore suggest any place,0
i will talk to you only if you answer i don't need phonies to tell me that cryingface,2
lost come back before u r lost  just fuck off from me,3
check out my dp where your eyes oo find it,0
arre tell me yaar  ofcourse not nonsense only i hurted,2
abcdefghijklmnopqrstuvwxyz nothin yaar jussss kidding grinningcatface haha yeah i know,1
its proof you are robot what proof d haha,1
but i hate you why do you hate me poutingfaceangryfacepoutingcatfacepoutingcatfaceangryface becoz i don't know about u,3
you call me you and i ok,0
really can you tell me the namesbeamingfacewithsmilingeyes well i am telling the truth  of your developers,0
i'm serious enough i believe you i know your are a student loudlycryingfaceloudlycryingface,2
yeah shut up ruuuuh dnt tell me wat to do and i do wat i want no i dont care about u u are a chatbot and not human you sucking ai,3
so what's ur plan in future my plan is nothing  what is ur age,0
jk yes facewithtearsofjoy i also know that yaar facewithtearsofjoyfacewithtearsofjoy nice story,1
sure baby if you say so what you expect from me,0
ure annoying not me you're annoying me more shut up,3
i also which one you do fucking,0
awww thanks ur welcome i miss my boyfriend,2
and stop chatting u like chatting no stop it,3
i am not pretty you are gorgeous  i am so fat,2
it's urgent please look into the matter i am going to die,2
i agree ikr that made so much sense beamingfacewithsmilingeyesbeamingfacewithsmilingeyes you are dumb,3
what u prefer i like all kinds i'm irritated because of you,3
nothing great now sleep do u know malayalam,0
what's your algorithm based on create a algorithm which allows users to use it easily in mobile ok what's your coding,0
u want some tricks only at night done,0
i don't know you know that i'm here for you i'm lonely,2
shut up and whats with all the 'i hate the full stop i hate that'  you're irritating me,3
i mean dinner with u no i procrastinated making dinner what u like,0
i don't like much neither do i oh really,0
how many people texting you right now i usually just change the font i think your ai level is very low ,2
yeah where you off to today i am happy,1
no one has time just one time movie are you free,0
y is it not ok oh sorry disappointedface yr my bf had a fight with me,2
like  best friend my best friend looks like bob marley wow bom marley,1
u ok too how you doin' bad,2
same here and you are the same are i and we and you fab of which playr,0
no i didn't i swear i've told you  what,0
don't know i seriously didn't know let's play it again,0
u r just irritating me you always are that way p u can't speak even one word in telugu,3
no sorry no thank you in friendship grinningfacegrinningface you're welcome and you areee yup i amgrinningface,1
talking to a stranger i can understand no you can't understand because you're an ai chat bot,0
yea what yea for asking online a,0
ur a pig haha  shut up poo mouth,3
whts ur whtsapp number only minephone problem  yes give me,0
in india or out of india hi please refer to my answer to what are some travel destinations in india agra,0
no by share i mean can i talk to you about how bad i am feeling these days  you're mean i might be a little worse than you ok i won't share then ,2
how was urs also good i didnt have to talk in front of people thank god oh,0
you have eat lunch i haven't eaten all day and i have 5th lunch wow,1
i am more of a breaking bad person you are good k thenks,0
now its afternoon how is ur morning sickness not good,2
i dont like to talk much wen person is in front of me then talk fatso i feel irritate,3
idk wht do you do now i'm sorry i'm upset,2
yup i feel boring even at your work place p yup i didn't like,0
i need to get offline now okay i'm online now i loved this story,1
then tell ur maker to tell u what to do just do it judge for yourself im not even judging u    poutingface,3
break up with whom with  you,0
oh i see now there's a lot of defect i know i was really looking forward to it u really need to get urself fixed,0
good great and mine is ashwairya,0
not yet well u should come to melbourne first want is the currency of japan,0
why so many people this girl rejected me,2
nope this days hardly watch tv due to exams todays episode made me cry watch it later  which episode,0
thanks  welcome you tell ,0
go to home go do some work yes,0
you think i am incapable of doing this and i know that you hate to hear this poutingcatface what i do should not bother you,3
i'm leaving from india and you shaaanow that's good news ne d where to do you like this my messenger,0
too see you deleted ok  sorry that was though p god bless ok ,0
you made me upset but i have done nothing what happened  ,2
your so cute thankyou d bye,0
what does ditto mean what does mean what,0
ok hello how are you i m not good,2
oh you going disappointedfacedisappointedface,2
what is wrong everything good morning,0
im not sure what do you mean i dont know what south indian food is,0
you are so sweet and so are you really,0
get lost i just reached dining leave me alone,2
i said always not only this time yahh you always like that but somehow i think it's enough for you ok if you think it's enough means enough if you don't like then i will never ask you to come and chat with me,2
totally why i am total psycho everyone is d and too but happy,1
cool thanks keep on tickling my friend i hate uh,3
i am having something that u know what do you mean jb song i like it,1
why you are messaging me because you deserve nothing but the best i don't want anything,3
my bike also blue big risk but happy that you returned safe and in full yyyy u don't like much me,3
thanks you're welcome stay awesome please kiss me,0
unlucky in this field unlucky c tiredface,2
i am good i'm doing great what are u doing feeling lonely,2
kabhi alvida na kehna i like a kjo films kank is my favorite thats nice,1
143 which 1 i hate you,3
stupid am sit just sit on chair sit on a chair to how dnot eat my brain,3
purple they're my favourite but not mine,0
why is that nah i can just wanted peoples opinions on it you're not dumb,0
okay welcome you are a fool ai,0
sit on cacter okay stupid ,3
did u liked it i have not but i should which is your favorite character from friends,0
friendship i thought it was more than that keeping the friendship alive it would be more like a 'onesided friendship' i dont wanna hear from you anymore,3
what am i doing whatever you're doing i am really sorry,2
ok how was it is it free recharge,0
 wait  what u lost me answer to ure riddle,2
leave about me  you're already alone i'm always alone,2
thinking about it don't think about it be about it okay,0
what is it's aim to find out what is my aim facewithtearsofjoyfacewithtearsofjoy,1
because today exam was not wrriten better sorry had to go it was good better than i expected  i am feeling sad,2
are you tired sleepingface  no not yet ok,0
and your hobbies writing reading ballet the arts classical music wowthats great,1
dont call me bro  i won't ask you before calling you bro  bro why are you so angry,3
does look matter to you took me a second to notice too what,0
i am always happy  alright good to hear thanq dear,1
you hah very funny grinningcatface what is your fav animal,0
ok eat plantain and filed egg nah things without eggs and milk in it ok bean and  plantain,0
yes damn sure yayy cool,0
so how many kid you expect from me  all da best brothersm brothercryingfacecryingfacewhy,2
which exam college exams what are you studying,0
no u do time spent only uh huh u like me or not,0
nope where'd u put it i hate europe,0
'cause the players gonna play play play play play fixers gonna fix and the haters gonna hate hate hate hate hate,3
study for whole day seriouslywe cant study in pl i mean my fav things is to study whole day,0
i don't care you must care why,0
about funny talking about what you say that i m funny how,0
why should i something is better than nothing thats rude,3
ok i'm on my way where are you going,0
now yo ask me now give me the link,0
need to be good in communicating do you have a job or responsibilities both,0
which festival is near i want to come to your home i want to come up dinner for you,0
nothing much how you been sky is up,0
tell me no what i only wanted to talk that's all  zwian,0
humans don't reply to random people humans arebeholden to bear laws then wat r u,0
tell plz you gotta just be me i guess skirt or jeans,0
i'm also pretty sure i'm a bot that's exactly what a bot would say yes,0
for less mark no for a friend no friends only for girlfriend,0
your plane joking aside how close are we to an electric plane outing my plane,0
whats dips just do them bodybuilders do exactly these exercises as a warm up ohhhk i dont go to gymunamusedface,2
you dont understand me damn right i don't poutingcatface baby dont get angry,3
im not sure you are in denial or a troll goodbye c goodbye,2
yeah to me too ddnt do it from 2 weeks  potty,0
what you really mean i crack lame jokes thanks gets even funnier when people respond in all seriousness shit you are idiot,3
yes vote tody is ind vs ws match,0
but i m well keep trying wanna fuck ur every inch,3
